tweet_id,favorites,retweets,user_followers,user_favourites,date_time
886258384151887873,28041,6367,6742838,133084,2017-07-15 16:17:19
886054160059072513,0,105,6742838,133084,2017-07-15 02:45:48
885984800019947520,32808,6888,6742838,133084,2017-07-14 22:10:11
885528943205470208,36115,6512,6742838,133084,2017-07-13 15:58:47
885518971528720385,20481,3804,6742838,133084,2017-07-13 15:19:09
885311592912609280,0,18777,6742838,133084,2017-07-13 01:35:06
885167619883638784,22010,4428,6742838,133084,2017-07-12 16:03:00
884925521741709313,77781,18654,6742838,133084,2017-07-12 00:01:00
884876753390489601,28021,5857,6742838,133084,2017-07-11 20:47:12
884562892145688576,24370,4933,6742838,133084,2017-07-11 00:00:02
884441805382717440,27069,5718,6742838,133084,2017-07-10 15:58:53
884247878851493888,73216,20658,6742838,133084,2017-07-10 03:08:17
884162670584377345,20438,3026,6742838,133084,2017-07-09 21:29:42
883838122936631299,21966,3484,6742838,133084,2017-07-09 00:00:04
883482846933004288,46078,10074,6742838,133084,2017-07-08 00:28:19
883360690899218434,22622,3730,6742838,133084,2017-07-07 16:22:55
883117836046086144,37345,6751,6742838,133084,2017-07-07 00:17:54
882992080364220416,24017,3978,6742838,133084,2017-07-06 15:58:11
882762694511734784,28394,4987,6742838,133084,2017-07-06 00:46:41
882627270321602560,27955,6170,6742838,133084,2017-07-05 15:48:34
882268110199369728,45109,11750,6742838,133084,2017-07-04 16:01:23
882045870035918850,29456,5048,6742838,133084,2017-07-04 01:18:17
881906580714921986,24370,3435,6742838,133084,2017-07-03 16:04:48
881666595344535552,50704,10809,6742838,133084,2017-07-03 00:11:11
